item_id,seller,ships_to,ships_from,category,first_seen,last_seen
d401a32a3a,ef51886589,"USA and Canada","United States of America",171,1340412427,1340503906
8654882915,0a3c910828,"United States of America","United States of America",70,1340435988,1340589855
69467472f2,3ad770f8c2,"USA and Canada","United States of America",51,1340432900,1343084959
a1e69b8de7,02e1164d51,Worldwide,undeclared,102,1340405966,1343097993
16ea6cc1c7,3ea39b3415,Canada,Canada,34,1340445446,1340509861
56b7fdceea,09c17a5aea,Worldwide,"United Kingdom",171,1340420848,1340511434
20e52acf80,520ce85422,Worldwide,"United States of America",5,1340412422,1341108686
44a313ffcf,ca6a074552,Worldwide,undeclared,129,1340429606,1343101162
d6f3bc7474,08a6d3a0e4,Worldwide,Netherlands,22,1340408295,1343093521
dfcc933c46,b3a1b04483,"United States of America","United States of America",56,1340446526,1341107622
ed924086cd,b392065f1e,"United States of America","United States of America",254,1340409065,1343093344
4bc6f1f089,02e1164d51,Worldwide,China,102,1340405988,1343097991
77d6a41ffb,4013d7c43a,"United States of America","United States of America",23,1340431293,1341987181
6741dafdaa,6d1a2cc55d,"United States of America","United States of America",22,1340431293,1341471302
4b0884bc09,cdd983821a,Worldwide,Netherlands,285,1340405449,1340498125
46f64f29ef,42a4b07ec3,Worldwide,undeclared,155,1340415697,1343088628
44f8b5a748,37f0712f6e,"United States of America","United States of America",51,1340410122,1340866736
96f886c2ab,ca6a074552,Worldwide,undeclared,129,1340421809,1343101129
2eb3085988,0495d30222,"United States of America","United States of America",51,1340446031,1341978601
d3abd3a542,3ea39b3415,Canada,Canada,188,1340440197,1343095836
11a1642af2,08a6d3a0e4,Worldwide,Netherlands,22,1340408295,1343093523
01e6105eaf,491fecfff1,"United States of America","United States of America",22,1340426074,1340426074
7e20405ca7,2a0c64654e,Australia,Australia,22,1340417913,1343104206
5ac501bd35,0a3c910828,"United States of America","United States of America",25,1340437414,1340437414
b5593a1fa2,aa1a2281de,Worldwide,"United States of America",70,1340408374,1340408374
ed87f2a7b1,c5796877b8,"European Union",Netherlands,36,1340419257,1340502085
07f85e504e,2eedd86a05,"United States of America","United States of America",92,1340411607,1341970367
8849bc992a,9edf857d89,"United States of America","United States of America",239,1340436554,1343094310
6644e25b69,ca6a074552,Worldwide,undeclared,122,1340434244,1343120888
fffb90e900,3d9c8ec96c,"United States of America","United States of America",63,1340415357,1340415357
596381e3b3,928733225a,"United States of America","United States of America",22,1340408580,1340590691
e9e43b6468,00d18e6a74,Worldwide,Germany,46,1340420789,1341113258
ccdab3e833,c5796877b8,"European Union",Netherlands,36,1340419257,1343106776
7c3d903356,066a4c5494,"USA and Canada","United States of America",304,1340422601,1340864900
29af7fbc05,c9a8f534c9,"USA and Canada","United States of America",70,1340426880,1340679107
f02e5284f7,d462f5990a,Worldwide,"United Kingdom",63,1340414964,1343095361
b82360319c,01c55b345c,Worldwide,Germany,63,1340428383,1343093807
9243ed686c,9c66a4a324,"United States of America","United States of America",70,1340417446,1341976927
ce8e6ab704,ca6a074552,Worldwide,undeclared,129,1340421809,1343101155
4e6a3b1513,b59877fe96,Australia,Australia,36,1340409677,1340591551
a648392b7b,6cf3f6bd0a,"United States of America","United States of America",1,1340406779,1340580833
4b1e07bd47,2a0c64654e,Australia,Australia,22,1340417913,1343123593
dedf89424e,6e356b4d04,Worldwide,"United States of America",293,1340419899,1340678147
d6bc273ba4,125e5a7698,"EU, USA, and Canada",Austria,63,1340428367,1341960409
00fd0e49ed,2a0c64654e,Australia,Australia,22,1340417913,1342668570
75109b4177,ca492f913f,"United States of America","United States of America",254,1340425621,1343092861
c51dcc0871,b392065f1e,"United States of America","United States of America",215,1340409071,1343099679
1b7825eb3d,ef51886589,"USA and Canada","United States of America",171,1340420868,1340678226
4e90860de9,9aeb1ab7d2,"United States of America","United States of America",28,1340418895,1341887494
b0481d0c6d,d357254a10,"Worldwide except USA",Netherlands,23,1340416045,1342839651
9c25dac10d,ea022ea9c6,"United States of America","United States of America",28,1340418895,1340866629
ffee90ba85,9c66a4a324,"United States of America","United States of America",23,1340417765,1341976882
8bef137240,e9b25dcf63,"United States of America","United States of America",51,1340419650,1342922035
b3629a6a69,03df274f71,"USA and Canada",Canada,22,1340436102,1341103706
81e8ab77b6,0a3c910828,"United States of America","United States of America",70,1340437414,1340437414
58ef6a7286,0a3c910828,"United States of America","United States of America",25,1340437414,1341447971
08f7c2a6a1,491fecfff1,"United States of America","United States of America",22,1340427140,1340427140
85b7993e44,491fecfff1,"United States of America","United States of America",22,1340427140,1340427140
8be407bdc4,67cef09236,Worldwide,undeclared,149,1340413529,1340586395
7971d1361e,3d9c8ec96c,"United States of America","United States of America",63,1340415357,1340866245
b7df11e66f,928733225a,"United States of America","United States of America",22,1340408577,1340688599
267de9fe36,9c66a4a324,"United States of America","United States of America",23,1340417765,1342668581
a005e0c447,9edf857d89,"United States of America","United States of America",239,1340436554,1343094294
033683dc13,c8e9684fff,Worldwide,Netherlands,70,1340418596,1340418596
0ca48b28f4,0b59c3f1ef,Worldwide,"United Kingdom",48,1340419625,1340682121
1d24c6cdd3,888080eaf4,Worldwide,"United States of America",282,1340415559,1341810659
ab53f64449,491fecfff1,"United States of America","United States of America",22,1340436214,1342846304
24b35cd0e9,40e4ea52fd,"United States of America","United States of America",63,1340417445,1340417445
2beb64107c,67cef09236,Worldwide,undeclared,149,1340413529,1340586391
656d8c1149,67cef09236,Worldwide,undeclared,149,1340413529,1340586381
f743d7ae23,6d1a2cc55d,"United States of America","United States of America",22,1340431293,1343108693
f330237f0e,67cef09236,Worldwide,undeclared,149,1340413529,1340586394
3aa81160ee,ca6a074552,Worldwide,undeclared,122,1340434244,1343127211
6be38250cd,28f64a7e66,"United States of America","United States of America",229,1340415559,1343100847
b7bb07e787,9c66a4a324,"United States of America","United States of America",23,1340417765,1342668580
ebe49d119a,c8e9684fff,Worldwide,Netherlands,70,1340446550,1340446550
85fbbc198d,67cef09236,Worldwide,undeclared,149,1340413529,1340586392
9a80e61bea,4c8433f119,"European Union",Germany,36,1340419257,1341364719
9f071a0399,03df274f71,"USA and Canada",Canada,22,1340436102,1341035341
021b4daffc,28cd4596e0,Australia,Australia,53,1340413042,1341030515
4ed496e401,cffb2d0380,Australia,Australia,22,1340440990,1343125228
3eddfef129,adba68e949,Worldwide,"United States of America",92,1340436551,1341024601
f9d732f217,6e356b4d04,Worldwide,"United States of America",293,1340419899,1340674927
8ba3ccb92a,0b59c3f1ef,Worldwide,"United Kingdom",51,1340410125,1341115426
673e407fe0,adba68e949,Worldwide,"United States of America",130,1340416215,1340669716
7af9670474,ca6a074552,Worldwide,undeclared,129,1340429606,1343113320
0072dec81c,03df274f71,"USA and Canada",Canada,22,1340436102,1341103702
bf68c56479,ef51886589,"USA and Canada","United States of America",171,1340420868,1340593817
2b435fbc0e,adba68e949,Worldwide,"United States of America",144,1340417446,1343101661
4d4c6e4215,adba68e949,Worldwide,"United States of America",144,1340411612,1343101663
5eae5d3ed3,adba68e949,Worldwide,"United States of America",241,1340420745,1341712981
ba2f009cc3,d10a9075db,Worldwide,Netherlands,70,1340409480,1340409480
9564fdf056,3d9c8ec96c,"United States of America","United States of America",63,1340415357,1340415357
1c2f21d317,ca6a074552,Worldwide,undeclared,122,1340429606,1343127213
68be74fb92,c5796877b8,"European Union",Netherlands,36,1340419257,1343106783
812e8a0585,491fecfff1,"United States of America","United States of America",22,1340436214,1342763125
418e6b6c27,4013d7c43a,"United States of America","United States of America",293,1340428006,1340428006
35d31c9036,01c55b345c,Worldwide,Germany,63,1340416188,1343093811
6976e77556,7e96236b9f,"European Union","United Kingdom",70,1340441183,1340502268
1dcb9a852c,491fecfff1,"United States of America","United States of America",22,1340431816,1342942422
7819b7d267,5b30501054,"United States of America","United States of America",240,1340410833,1340962967
5a9da7427b,ca6a074552,Worldwide,undeclared,129,1340421809,1343101160
023e50cc64,cffb2d0380,Australia,Australia,22,1340441862,1343115905
23903a90b7,d462f5990a,Worldwide,"United Kingdom",285,1340405453,1340668743
5bee29ba10,5a577a6b53,Worldwide,Australia,285,1340405458,1340579411
d6c145de44,7cce5e25a3,"United States of America","United States of America",33,1340409675,1340409675
c355f6293a,cffb2d0380,Australia,Australia,22,1340440987,1343128223
a8ca08e625,4013d7c43a,"United States of America","United States of America",23,1340431293,1341987189
06f8929d8c,6e356b4d04,Worldwide,"United States of America",293,1340413046,1340666385
9a6de9d40d,2a0c64654e,Australia,Australia,22,1340417913,1342668555
bb4cf622d7,4013d7c43a,"United States of America","United States of America",23,1340431293,1341976905
38069011d5,0138110713,"United States of America","United States of America",93,1340415259,1340866254
ae84528523,7b5628a0b8,"United Kingdom","United Kingdom",63,1340428614,1340428614
d938881f0b,28cd4596e0,Australia,Australia,53,1340421185,1341030510
0969d232ec,00d18e6a74,Worldwide,Germany,46,1340420789,1341113254
f6721f91a8,9e02539b66,Australia,Australia,147,1340445429,1341968934
1ceade70c3,491fecfff1,"United States of America","United States of America",22,1340436214,1342933616
da979e4c51,2a0c64654e,Australia,Australia,79,1340407634,1340687907
4a785ee76e,ca6a074552,Worldwide,undeclared,93,1340434244,1343112992
2922aa3b9d,2a0c64654e,Australia,Australia,241,1340417913,1343094394
d86d9172be,0138110713,"United States of America","United States of America",98,1340415569,1340866254
a303bb9a5c,491fecfff1,"United States of America","United States of America",22,1340418579,1340418579
880dccde7f,9aeb1ab7d2,"United States of America","United States of America",5,1340420945,1341538218
6d06b31c3a,b392065f1e,"United States of America","United States of America",216,1340409065,1343099676
7fab8af406,4013d7c43a,"United States of America","United States of America",23,1340426003,1343103831
39e6ab5432,adba68e949,Worldwide,"United States of America",70,1340420745,1340940039
232ebb5459,9e02539b66,Australia,Australia,147,1340445429,1341968892
44b0ac8be5,79b55dbf33,"United States of America","United States of America",24,1340538170,1342919024
fec42e9f98,4e48b69f71,Worldwide,"United States of America",138,1340498013,1343087319
85c185f304,67cef09236,Worldwide,undeclared,149,1340504620,1340586397
11fdd38191,bd4cd06efe,Worldwide,Canada,102,1340506643,1341963981
ea68aa764d,bd4cd06efe,Worldwide,Canada,99,1340506643,1341974723
4b2186a8bd,88c613653b,Australia,Australia,22,1340537767,1342931570
c159d99d21,08c99cbc51,Worldwide,Germany,22,1340521565,1343115947
edbf50023a,bd4cd06efe,"USA and Canada",Canada,70,1340500071,1341985135
c90c82ce62,67cef09236,Worldwide,undeclared,142,1340506107,1340684513
e329fc50af,bd4cd06efe,Worldwide,Canada,282,1340506643,1341964154
52bcdf7740,67cef09236,Worldwide,undeclared,175,1340512330,1340684521
8f92e105e4,bd4cd06efe,Worldwide,Canada,98,1340506643,1341974746
ed16c6658d,bd4cd06efe,Worldwide,Canada,155,1340506643,1341974713
1de5c6f038,bd4cd06efe,Worldwide,Canada,94,1340506643,1341964526
4283bc46b6,67cef09236,Worldwide,undeclared,122,1340512330,1340684511
f0a963d64a,066a4c5494,"USA and Canada","United States of America",216,1340503895,1343098296
21eead2626,bd4cd06efe,Worldwide,Canada,93,1340513638,1341985118
40a6f9fb6d,f4f04933ec,Worldwide,Netherlands,22,1340500087,1341994489
2b8901f38c,bd4cd06efe,Worldwide,Canada,102,1340506643,1341963973
1b50047fd5,6adb7f9125,"United States of America","United States of America",92,1340506747,1341195332
e0cdefa0ef,af8bc8da2b,Worldwide,undeclared,143,1340514054,1343087627
17c6eca03e,fefec53404,Worldwide,"United States of America",54,1340504297,1340674599
4e21ecb945,c2f34eb8e3,Worldwide,Germany,94,1340507105,1343101386
9cb8680a7d,bd4cd06efe,Worldwide,Canada,282,1340506742,1341974924
2cf40088e5,ad02455791,Worldwide,"United Kingdom",22,1340508265,1341721450
896241e835,bd4cd06efe,Worldwide,Canada,155,1340506643,1341974717
bde4b9c9fa,79b55dbf33,"United States of America","United States of America",25,1340537767,1340670954
c5425a9672,4d8226ae94,"United States of America","United States of America",239,1340500071,1340500071
ed368b6e80,bd4cd06efe,Worldwide,Canada,282,1340506742,1341964165
933ce7d5a3,400e9078ac,Worldwide,Thailand,92,1340507110,1343102099
bdd68775a2,bd4cd06efe,"USA and Canada",Canada,70,1340500071,1341985132
569d112266,bd4cd06efe,Worldwide,Canada,94,1340506643,1341964536
9252f24f26,bd4cd06efe,Worldwide,Canada,99,1340506643,1341974725
16e93c1070,bd4cd06efe,Worldwide,Canada,102,1340498751,1341963987
1d47725833,f4f04933ec,Worldwide,Netherlands,22,1340500087,1341987531
66bbac6591,67cef09236,Worldwide,undeclared,175,1340506107,1340684515
ba4a371e86,928733225a,"United States of America","United States of America",22,1340516924,1340590689
13f117eb71,a417559797,Worldwide,Netherlands,59,1340501652,1341444674
ba36b0980f,67cef09236,Worldwide,undeclared,149,1340504637,1340675224
d32e9e6e36,bd4cd06efe,Worldwide,Canada,155,1340506643,1341974718
cbc87a4356,bd4cd06efe,Worldwide,Canada,98,1340506643,1341974744
1d9ae762f3,b63d90fdfd,Worldwide,Germany,34,1340531309,1340678285
bff42d7f39,ca6a074552,Worldwide,undeclared,122,1340512286,1343120892
ffdbae5a0b,bd4cd06efe,Worldwide,Canada,93,1340513638,1341985112
121f12293c,bd4cd06efe,"USA and Canada",Canada,70,1340500071,1341985133
93c6ddce7e,400e9078ac,Worldwide,Thailand,63,1340507109,1343102098
07af9f977e,bd4cd06efe,Worldwide,Canada,94,1340506643,1341964532
bc2d003d51,f68f4d4afe,"Australia and New Zeland",Australia,79,1340500087,1343090654
6f7bc74a09,67cef09236,Worldwide,undeclared,149,1340504641,1340675228
ba2851672b,67cef09236,Worldwide,undeclared,175,1340512330,1340684519
54ce98db97,bd4cd06efe,Worldwide,Canada,99,1340506643,1341974727
440702ac88,bd4cd06efe,Worldwide,Canada,155,1340506643,1341974705
b1197324b3,bd4cd06efe,Worldwide,Canada,155,1340506643,1341974710
5dba0c9dd1,d278496cb4,"EU, USA, and Canada","United States of America",49,1340510074,1343099984
8257a758b9,28cd4596e0,Australia,Australia,174,1340511466,1340591051
0dc347d40d,7ce0be1b71,Worldwide,undeclared,92,1340517223,1341725214
4914b03490,bd4cd06efe,Worldwide,Canada,94,1340506643,1341964516
b0e62f5774,bd4cd06efe,Worldwide,Canada,98,1340506643,1341974752
141264061d,bd4cd06efe,Worldwide,Canada,70,1340500071,1341985128
18616f57a9,3ec9d7f686,"United States of America","United States of America",1,1340517802,1341978490
7ccc787c5c,9997af2733,Worldwide,"United States of America",127,1340505594,1343099152
9d59a7497e,adba68e949,Worldwide,"United States of America",1,1340506813,1343101659
1f75f14dbd,bd4cd06efe,Worldwide,Canada,155,1340506643,1341974706
fdb3e6dea3,adba68e949,Worldwide,"United States of America",1,1340506813,1341286469
6b1c648312,4e848ffdb0,"United States of America","United States of America",96,1340508596,1340508596
323d83a52a,bd4cd06efe,Worldwide,Canada,102,1340498705,1341963985
046fe9b1fa,bd4cd06efe,Worldwide,Canada,94,1340506643,1341964524
2e16c3557d,2cc262d8e0,Worldwide,undeclared,70,1340501212,1340582194
df6c1df002,67cef09236,Worldwide,undeclared,149,1340504641,1340675244
